"Date","Price","Open","High","Low","Vol.","Change %"
"10/17/2014","1.7416","1.7188","1.7428","1.7175","","1.29%"
"10/16/2014","1.7195","1.7250","1.7297","1.7042","","-0.36%"
"10/15/2014","1.7257","1.7431","1.7556","1.7133","","-1.02%"
"10/14/2014","1.7435","1.7504","1.7592","1.7360","","-0.46%"
"10/13/2014","1.7516","1.7553","1.7626","1.7460","","-0.30%"
"10/10/2014","1.7569","1.7657","1.7689","1.7550","","-0.53%"
"10/09/2014","1.7663","1.7608","1.7755","1.7572","","0.27%"
"10/08/2014","1.7615","1.7617","1.7705","1.7570","","-0.04%"
"10/07/2014","1.7622","1.7672","1.7790","1.7582","","-0.32%"
"10/06/2014","1.7678","1.7830","1.7852","1.7649","","-0.89%"
"10/03/2014","1.7836","1.7610","1.7860","1.7597","","1.24%"
"10/02/2014","1.7617","1.7635","1.7693","1.7544","","-0.14%"
"10/01/2014","1.7642","1.7695","1.7855","1.7629","","-0.35%"
"09/30/2014","1.7704","1.7780","1.7792","1.7672","","-0.46%"
"09/29/2014","1.7785","1.7851","1.7915","1.7708","","-0.49%"
"09/26/2014","1.7873","1.7729","1.7914","1.7680","","0.80%"
"09/25/2014","1.7731","1.7884","1.7939","1.7687","","-0.88%"
"09/24/2014","1.7889","1.7829","1.7912","1.7755","","0.30%"
"09/23/2014","1.7835","1.7849","1.7872","1.7756","","-0.14%"
"09/22/2014","1.7860","1.7914","1.7948","1.7833","","-0.32%"
"09/19/2014","1.7917","1.7883","1.8024","1.7864","","0.11%"
"09/18/2014","1.7897","1.7786","1.7913","1.7737","","0.58%"
"09/17/2014","1.7793","1.7544","1.7795","1.7534","","1.42%"
"09/16/2014","1.7544","1.7536","1.7574","1.7488","","0.02%"
"09/15/2014","1.7540","1.7681","1.7702","1.7522","","-0.88%"
"09/12/2014","1.7696","1.7576","1.7706","1.7550","","0.67%"
"09/11/2014","1.7579","1.7532","1.7625","1.7501","","0.25%"
"09/10/2014","1.7536","1.7517","1.7555","1.7460","","0.07%"
"09/09/2014","1.7523","1.7585","1.7639","1.7491","","-0.39%"
"09/08/2014","1.7591","1.7396","1.7601","1.7368","","1.09%"
"09/05/2014","1.7402","1.7434","1.7515","1.7329","","-0.22%"
"09/04/2014","1.7440","1.7320","1.7457","1.7315","","0.66%"
"09/03/2014","1.7326","1.7316","1.7419","1.7307","","0.06%"
"09/02/2014","1.7315","1.7238","1.7336","1.7225","","0.42%"
"09/01/2014","1.7242","1.7185","1.7246","1.7185","","0.26%"
"08/29/2014","1.7197","1.7141","1.7207","1.7126","","0.31%"
"08/28/2014","1.7143","1.7180","1.7192","1.7062","","-0.22%"
"08/27/2014","1.7180","1.7219","1.7237","1.7160","","-0.23%"
