"Date","Price","Open","High","Low","Vol.","Change %"
"11/28/2007","14.8946","14.7664","14.9419","14.6412","","1.16%"
"11/27/2007","14.7241","14.5159","14.7417","14.4983","","1.49%"
"11/26/2007","14.5074","14.4723","14.7089","14.4642","","-0.91%"
"11/23/2007","14.6413","14.6293","14.6571","14.5330","","-0.02%"
"11/22/2007","14.6438","14.6286","14.7282","14.6084","","0.08%"
"11/21/2007","14.6323","14.8028","14.8173","14.6030","","-1.22%"
"11/20/2007","14.8129","14.7762","14.8966","14.7435","","0.15%"
"11/19/2007","14.7906","14.9313","14.9629","14.7721","","-1.02%"
"11/16/2007","14.9424","14.8575","14.9976","14.7810","","0.45%"
"11/15/2007","14.8760","14.9768","15.0428","14.8454","","-0.88%"
"11/14/2007","15.0081","14.9200","15.0525","14.8892","","0.57%"
"11/13/2007","14.9223","14.7569","14.9263","14.7299","","1.01%"
"11/12/2007","14.7727","14.8712","14.9490","14.7177","","-1.20%"
"11/09/2007","14.9518","15.1759","15.2209","14.9035","","-1.52%"
"11/08/2007","15.1824","15.1511","15.2808","15.0464","","0.19%"
"11/07/2007","15.1529","15.3880","15.4116","15.1444","","-1.53%"
"11/06/2007","15.3884","15.3558","15.4018","15.3250","","0.21%"
"11/05/2007","15.3561","15.3896","15.4048","15.2928","","-0.32%"
"11/02/2007","15.4047","15.3458","15.4811","15.3243","","0.33%"
"11/01/2007","15.3539","15.4283","15.5374","15.3377","","-0.53%"
"10/31/2007","15.4353","15.3406","15.4621","15.3339","","0.58%"
"10/30/2007","15.3456","15.3314","15.3966","15.2977","","-0.01%"
"10/29/2007","15.3465","15.2280","15.3745","15.2213","","0.64%"
"10/26/2007","15.2484","15.2583","15.3025","15.2160","","-0.10%"
"10/25/2007","15.2639","15.2289","15.3148","15.2021","","0.20%"
"10/24/2007","15.2332","15.2898","15.3223","15.1835","","-0.42%"
"10/23/2007","15.2976","15.2423","15.3321","15.2099","","0.40%"
"10/22/2007","15.2367","15.1775","15.2673","15.0802","","-0.11%"
"10/19/2007","15.2539","15.3804","15.4177","15.2401","","-0.83%"
"10/18/2007","15.3808","15.5125","15.5249","15.3445","","-0.78%"
"10/17/2007","15.5016","15.5483","15.5934","15.4527","","-0.32%"
"10/16/2007","15.5507","15.5927","15.6272","15.4858","","-0.26%"
"10/15/2007","15.5905","15.6350","15.6700","15.5529","","-0.44%"
"10/12/2007","15.6594","15.6324","15.6727","15.6035","","0.21%"
"10/11/2007","15.6269","15.6017","15.6960","15.5804","","0.19%"
"10/10/2007","15.5974","15.5796","15.6493","15.5684","","0.09%"
"10/09/2007","15.5833","15.6381","15.6524","15.5344","","-0.43%"
"10/08/2007","15.6499","15.5977","15.6764","15.5751","","0.41%"
"10/05/2007","15.5856","15.5098","15.6255","15.4938","","0.44%"
"10/04/2007","15.5176","15.5405","15.5575","15.4845","","-0.21%"
"10/03/2007","15.5509","15.4073","15.5628","15.3899","","0.86%"
"10/02/2007","15.4177","15.4192","15.4563","15.3526","","-0.02%"
"10/01/2007","15.4210","15.2847","15.4636","15.2781","","0.81%"
"09/28/2007","15.2971","15.3752","15.3929","15.2714","","-0.57%"
"09/27/2007","15.3843","15.3656","15.4229","15.3127","","0.13%"
"09/26/2007","15.3647","15.2572","15.4046","15.2385","","0.58%"
"09/25/2007","15.2762","15.2946","15.3136","15.1720","","-0.13%"
"09/24/2007","15.2957","15.3755","15.3833","15.2626","","-0.63%"
"09/21/2007","15.3925","15.2558","15.4431","15.2399","","0.89%"
"09/20/2007","15.2562","15.4195","15.4451","15.1653","","-1.21%"
"09/19/2007","15.4432","15.4017","15.4857","15.3764","","0.12%"
"09/18/2007","15.4240","15.2961","15.4732","15.2457","","0.82%"
"09/17/2007","15.2991","15.3322","15.3601","15.2389","","-0.33%"
"09/14/2007","15.3499","15.2702","15.3610","15.2112","","0.23%"
"09/13/2007","15.3146","15.1767","15.3812","15.1648","","0.88%"
"09/12/2007","15.1807","15.2017","15.2097","15.1197","","-0.11%"
"09/11/2007","15.1981","15.0987","15.2047","15.0695","","0.55%"
"09/10/2007","15.1150","14.9678","15.1589","14.9320","","0.49%"
"09/07/2007","15.0411","15.3044","15.3406","15.0023","","-1.73%"
"09/06/2007","15.3061","15.2379","15.3247","15.1995","","0.31%"
"09/05/2007","15.2592","15.3977","15.4295","15.2234","","-0.95%"
"09/04/2007","15.4053","15.3620","15.4238","15.2752","","0.29%"
"09/03/2007","15.3600","15.3343","15.3972","15.3223","","0.10%"
"08/31/2007","15.3439","15.3512","15.4566","15.3011","","-0.18%"
"08/30/2007","15.3722","15.3824","15.3913","15.2519","","-0.16%"
"08/29/2007","15.3961","15.1182","15.4014","15.0666","","1.91%"
"08/28/2007","15.1082","15.3055","15.3225","15.1010","","-1.26%"
